@relation pca
@attribute pcomp1 numeric
@attribute pcomp2 numeric
@attribute pcomp3 numeric
@attribute pcomp4 numeric
@attribute pcomp5 numeric
@attribute imdb_score numeric
@data
-1.22472859123012,-0.770183734744588,-0.349977299030134,-0.0974637747918209,-0.432212160314119,6.8
-0.974600842666615,0.00957937414018481,0.264206006383608,0.155342098767999,0.229287536571638,7.5
-1.50166094760237,-0.344782767321214,-0.440650262371051,0.258712145726564,-0.0613202888184069,6.9
-1.22472859123012,-0.770183734744588,-0.349977299030134,-0.0974637747918209,-0.432212160314119,6.8
-0.419195348287528,-0.517186036337877,0.854651200603272,0.0820489783345899,0.566821967520727,6.8
-2.07237393090977,0.512915688311403,0.00874985829123167,-0.240780279645762,-0.296002523120301,7.7
-1.67589425208639,-0.584258442886134,-0.138594281655195,0.445806912467028,0.197606448712896,7.2
3.80705413483407,0.490055753185142,-0.0892396929442617,-0.964369186916796,0.881290484835576,4.6
-1.66316765297344,1.0267574961857,-0.0733716317871265,-0.0908381354512061,0.726645395791682,7.7
-1.29686093982528,0.652520028573238,-0.175427817036011,0.000737188305792445,0.193683428874404,7.7
0.673997304912844,0.788582475743055,0.0285834189177973,0.00826534016092703,0.0614023667726058,6.7
0.95952726830359,1.17481013013023,-0.154562613058624,0.0478568983320062,0.00523115795605017,6.5
0.263048511913986,0.795657949246249,-0.206646468888243,0.0137541165561412,0.210878529320635,7
-0.855532362988512,0.462300759313673,-0.164180789210016,0.101172115681464,0.168990006198468,7.6
0.958493198237729,-0.19497731183012,1.34782147056692,0.891920682729768,-0.721666924072566,5.5
-1.6901510187175,0.686447842377332,-0.385948564185277,-0.462668624015251,0.827549511523939,7.7
0.467782618123728,-0.34586280756749,0.679246196992318,-0.477528330069429,-0.705005056608596,6.2
1.76440494793419,0.688670296717181,-0.986377794188973,-1.21816540526567,0.193152324001424,5.9
0.273183343260407,-0.502064787301685,0.216059227231273,-0.91626249777595,0.835582851817372,6.1
4.28313482333473,-0.463409750700387,-3.05003490319704,1.1663252910948,1.03424702893849,2.3
-0.794677060070895,0.431119491644875,0.351613378804779,0.0309272083192301,-0.101155018694613,7.3
-1.82266921961572,0.977255157148015,0.101727184875591,-0.0802869805633029,0.828300259804493,7.8
0.0316012544015875,0.370556271044635,-0.100163126113105,0.0899633263286789,-0.977714725982703,7.2
-0.82632010154992,0.571929751809072,-0.328030438451774,0.180309683076562,-0.400937351941559,7.5
-1.10243864787924,0.182910041473579,0.823278366669982,0.327050214489086,0.186933980920059,7.3
-0.599157868834483,-0.526013912985411,-1.05022858066049,-0.226835952412571,0.425936762651704,6.2
0.0302941954993181,-0.776433654153415,-0.221379735367125,1.58790048987936,-0.358866563330357,6.2
2.17873471499077,-0.267116201624555,0.850101965677289,0.893641078142032,-0.796242544678631,5.5
0.798568127708939,0.287780483989881,-0.24388047307089,0.643896187467726,-0.092908717382997,6.4
-1.45353990921146,0.281271423504618,-0.0287859007530916,0.143092252284287,-1.05498307811985,7.9
-2.75365985872685,0.220867139067858,-0.26215587796562,0.0753856565416852,-0.280351669336071,8.5
-0.957922549295841,0.290125814914819,0.45931362718118,-0.319860160502264,-1.00136338315317,6.8
-0.546236121158607,-0.305843280029408,0.219361054456209,-0.206385222984336,0.242565354262776,7
0.873162956501951,-0.286320241613487,-0.230594261981716,1.17412755039403,0.312871923631167,5.9
-0.465982470194027,0.357844939222069,0.144203451764117,0.0849898020799269,0.256091456570969,7.2
0.887408886431655,0.988419233535572,-0.710320743666973,-1.08126716587664,0.742197916750947,6.2
1.56251187482935,0.434493767018539,0.336340947053589,0.356433409251564,-0.128893635439304,6.1
0.0825731207864393,-0.0656695819650193,-0.555283528281595,0.405736685248864,0.0381434135143778,6.7
3.18294859660085,1.18503001171147,0.509345147420723,-0.021712429528539,-0.285543430462787,5.3
1.07430032825222,0.613197374630978,-0.467871920737286,0.0647331262862142,0.21242951718512,6.8
3.46040799434144,1.71013026145135,-0.084467097804311,-0.609224968816113,-0.408360257390066,5.1
0.331190588063297,-0.617576644064256,-0.116904669536874,0.0680079104509173,0.125974181448281,7.2
-0.656988184496045,-0.518190791751096,-0.104322285824962,-0.677883607731415,0.369848908979138,6.9
0.518228034840249,0.661924428004389,0.720271404109774,0.0777996566821215,0.717566191459475,6.4
2.75425205178513,0.817997309778527,2.69243970932549,-1.8614609515248,0.664888776256666,6.4
0.647785532940935,0.00768676764784362,0.547536989010949,0.267714856520099,0.317387326526668,6.6
-0.79483399261882,0.783737649789132,-0.155579283355382,-0.371687711691145,-0.733441147607737,7.2
-2.11669584084693,0.85526902088093,-0.029232134128916,-0.0520822610716526,0.255528254054244,7.9
2.01076473891043,-0.670948359663597,-0.451167986314711,2.62090279739926,0.126327590487405,4.3
1.65197355468695,-1.0430955881157,-0.61157841866987,-1.85507189824197,0.580998442356655,5.3
0.574776257373488,0.412277735602639,-0.577264292291165,-0.430858403779377,-0.218925709942339,6.8
-1.60849024986066,-0.84432711606691,0.167941609441353,0.535043018190103,0.0542534714002925,7.8
1.76435203194733,0.217444589103067,1.79652585698295,0.275256790874118,-0.593788335438839,5.5
-1.72532595493996,-2.02824084551577,-1.17815048985306,-0.571181949718793,-1.28329909591206,5.6
-0.224811759110698,0.347371711299624,0.183357787802974,0.108484963321674,-0.0603337881241753,7.1
-1.77745930576311,-0.370829306726383,0.360145113784164,0.287304680724112,0.844237633865227,7.5
-0.649522328046786,-1.32321047639072,0.389282008431102,0.120458754059353,-0.512553803661629,6.2
0.462053502262823,-0.39047103789027,-1.90017667172032,0.474412941444314,-0.59603862077192,6
1.36708856798657,1.08758922036841,-0.692565289885396,0.186240585071068,0.182462833449419,6.2
0.640852107254004,0.600069945507639,-2.04394056726185,-0.266837772858446,-0.366075125505816,5.9
-0.781748295582252,-1.05318295638848,-1.08372684908777,0.673142273091141,-0.0202997621758886,6.1
-1.32447971015489,0.838089751729016,-0.237813043580243,-0.0515104420923303,0.301652339011448,7.7
2.68334985368224,-1.48343448500129,-0.331227027466413,-0.805626408359759,0.619105687236323,4.3
-0.457463558224764,0.603869630855752,-1.01740860334904,-0.515899203497949,-0.469980261359243,6.7
-1.45124221387493,0.744115185349119,0.092593897264056,0.0431312791624749,0.880885617591979,7.6
-1.06919775819777,0.266174331994836,-0.439285127765065,0.0618118132371462,-0.00364584308385415,7.8
1.85892856474802,1.58772669170716,0.144901479327405,-0.373118184733469,-0.762966559679848,5.9
-0.22061335497206,1.33442398050214,-0.293499434333244,-0.709833741573755,-1.07277188156902,6.6
-2.66197348831576,0.841924994155524,0.0339097228614114,-0.0562654396599608,0.394557752765916,8.2
0.356188095413473,-0.813355381607798,0.136438355304411,-0.615864390808556,0.88974654180239,6.3
0.426183445313236,0.800936128212782,-2.21074812753915,-0.0278559880298211,0.504186124832657,5.5
0.496652646123593,-1.03217162700474,-0.207332788170662,-1.18185645668737,0.568043582652246,6.1
1.85550907110908,-0.500073875116364,-0.351337440940069,2.46324989089475,-0.54545728623533,5.2
1.56146675566704,-1.07956602911604,0.357518284732533,-0.475274893876704,0.0483654789447965,5.8
3.48602459857857,0.0010615696913612,0.552881765270597,2.82322502356302,-0.857652694251086,3.7
0.832356355950634,0.180630317836473,-0.373489795052762,0.126676405989651,-0.743956612350361,7
1.84075278322245,0.405597686228293,0.280806163502337,0.127950844734539,0.268507443308077,6.1
1.84075278322245,0.405597686228293,0.280806163502337,0.127950844734539,0.268507443308077,6.1
1.27119528960831,0.267406705443179,0.435501487669276,1.06782051850127,0.264201807669427,5.7
1.50033623327299,-0.288299138817312,0.256262087691745,0.145372337792922,-0.246693983881528,6.4
1.54233839110253,-0.129393638941704,1.1522778226697,0.151291215427921,0.347755191460194,5.8
0.545509094671063,0.0909187098796577,-0.265723914577525,1.05466090756106,0.241937620372484,6.2
0.98487144661104,-0.183857399640829,-0.341542128727146,0.20615343103851,-0.179528117135755,6.1
0.568104964806017,1.24350897834295,-0.134696464762681,-0.116254102319204,0.676227497227992,6.7
-0.346330657899958,-0.66554241090158,0.165311983032014,-0.400612754595853,-0.0601151036071731,5.5
0.458780325652234,0.50449484660745,0.472974802597273,-0.0367505315027123,0.282416691560288,6.7
0.895268252930222,0.524601007244386,0.254186186357505,-0.532246448868051,-0.0712585172618532,6.1
-0.832997727789295,-1.1953936152232,0.225365592748084,-0.916636456532139,0.0271164037617251,5.6
0.165663085210387,0.0925215124209589,0.216803821009661,0.257433071143004,0.0312398806667037,7
-0.559859929790673,-0.580697611214243,0.0505548556203619,-0.362890428439644,0.0704421203318381,6.6
-1.41835835523531,0.338768913539148,0.501685834838471,0.0178698519139048,-0.304030153305328,7.5
-0.0914769471089676,1.60719584719634,0.347490911975126,-0.175753275716485,-0.456559060317746,6.8
-2.11214599269183,-0.232423608592606,-0.485640926329088,0.101411261817305,-0.782872428217867,7.7
0.285848997225986,1.47294997013072,0.553127074560328,1.19370612302297,-0.849786451519696,5.7
-1.70265458562398,0.349103266721056,-0.182087916169074,0.0911174936780434,-0.508296592812987,8
-0.500256261121417,0.449701825993956,0.494690701360716,-0.531866595432322,-0.799747912241408,6.7
-3.06221453833417,0.175593824921788,-0.903578061446512,-0.18127249780244,-0.0735868427389103,7.7
2.12844824465021,-0.852768733370593,-1.54848642594649,1.52746990173315,-0.774257330735729,5.3
0.538770634190459,-1.69454204872433,-1.01394305884928,-0.515061881560539,0.328746042316694,4.7
4.81951734950424,2.72697066768315,0.569746467199711,-0.35993830942994,-0.53796525540153,4.3
0.104398179690143,0.0449672224872809,-0.757519985936677,-0.226397665196037,0.168734858092239,7.2
0.104398179690143,0.0449672224872809,-0.757519985936677,-0.226397665196037,0.168734858092239,7.2
0.233699497462455,-1.37490297452071,1.21773194280773,-1.38827534733064,0.445503721225541,5.3
2.00176733423214,-1.89391068021944,-0.89988428510616,1.40510759549555,0.630581604611376,4
0.855157518916143,0.219940582559186,0.332506806897745,0.0987883438287903,0.162679286653573,6.5
1.85011909535823,0.680025140710006,0.819791897829917,0.099783737306896,0.0615848415368357,5.8
-0.95915862563038,-0.593117930550848,-0.610076236193338,0.294804368607064,0.308462476618544,6.7
2.16288227109834,-0.431234084161083,0.525913885233649,-1.07670934066451,-0.903785535133705,5.1
1.13445618979616,0.184597128939924,0.969245995091419,0.216779307794549,0.303562295698922,6.1
-0.488302021788631,-0.734850399667733,-0.382501748255723,-0.287864054567469,0.170023918069494,6.2
2.18747212612531,-0.928363069092779,-0.547270928649106,-0.820779760162357,-0.169082199663264,5.3
0.313470520443231,-0.430852573358342,-0.362657869275204,0.165745446067168,0.634519335551612,5.9
2.12149679653653,-0.939098872625636,0.197195565816573,-0.926535727740533,0.333964544755694,5.3
-2.36334171223147,-0.353557439487774,-0.535530866185555,-0.299069212820007,-0.158690832924385,7.3
-1.96138124749908,-0.310528626327369,-0.223825506312502,-0.191844124068287,-0.238656963322883,7.2
-1.39304061059277,-0.0169660449491437,-0.249805204120347,0.67162560447008,-0.558024815279209,7.4
-2.61390685526577,-0.283348029357045,-0.418000300951837,-0.176868976114334,-0.0793644927009508,8.2
-0.301901523619506,0.161806118804905,1.364606259852,-0.101851376285763,-0.350968231944365,6.4
-2.33387230240126,-0.222128151468736,0.190016006653256,-0.0926284050382021,0.111214711748321,7.8
-2.14869014075561,-0.761643033987529,-0.869042447532219,-1.26289641732864,-0.195829501708673,6.5
-0.686345715034089,0.619076233638094,0.184900966392522,-0.0404195014797532,0.161740869107249,7.2
-1.22380511082165,0.266389454152338,0.270727231952626,0.131578973142551,0.33050114429893,7.5
-1.69482764856666,0.318560970706893,0.013119387330693,0.456816807896114,0.49873270579671,7.7
1.00277195559204,0.893887775056038,0.191978289167992,-0.66370291196605,-0.739824077010184,6.1
-1.88580878756394,-0.905477419476499,0.17500116696855,-0.301292266420266,0.0200318055794192,6.6
-0.959436556590418,-0.105607837843734,0.107143381229713,0.206483129876214,-0.197126046809685,6.7
1.41619185322517,1.27457131244172,0.106283449662592,-0.0925813904404549,-0.621584790053105,6.3
-0.345054554322129,-0.00212201526717705,0.997815753465484,0.243275046450057,0.235085401290369,6.8
-1.28105706655124,0.466292889367776,-0.614330342223005,0.470595777291734,0.218100799906151,7.7
-0.78136294502473,0.39640715243926,-0.523614995626812,-0.667727190960594,0.364609184466152,7.1
-0.144283213714791,-0.516065709294166,0.243096174924253,1.60360613276786,0.57446180729084,6.3
2.88776181073582,1.32346109685474,-0.204168076512671,-0.108284893107406,0.48701023042231,5.7
2.47822787489779,0.918080709961739,-0.765387796002375,0.406043847092817,0.562666501129289,6
-1.35624465468844,-0.0547227145393265,-0.334029461492904,0.155727568124608,-0.7397838978298,8
1.34557398879391,0.322872659430742,-0.505580499207978,-0.31376088686145,-0.450584815729234,6.5
-0.516075614742069,0.255111811542568,-0.202439619770814,-0.0904620720399445,0.336680634512817,7
-1.11793488055839,-0.0393063517852999,0.275954149783895,-0.663697533525876,1.24069812098789,6.9
3.2728183128908,-0.71774057724223,0.612521653317438,3.23314250326918,1.84144604010846,3.5
0.748051128595055,0.406074883891584,0.250327469779238,0.110955887509914,0.352660165216217,6.6
-2.97794008318142,0.643879979565334,-0.109774651197524,-0.0194632681615698,0.434928338113145,8.4
-0.303879235383286,-0.956900565052831,0.0515188377633707,-0.39262197478784,-0.129425333599051,6.8
0.189032979908312,-0.588852485388684,1.78169291238087,0.4424304611277,-0.0279764291548197,6.3
-0.635535861213128,0.13755130830324,0.0974834197544519,0.548002982601206,0.0191827812733104,7.2
-1.08032859922113,0.126835738804682,-0.143697750061979,0.170220554324966,0.223412046634724,7.7
-0.50565388725319,-0.284087261624931,0.426827131738275,-0.866049759865773,0.0188713358896701,6.5
-0.813647312168926,0.248554078173456,0.35370221327057,-0.404769004644888,0.478268687634838,7
0.295800019708589,0.650898211411762,-0.698108514755996,-0.798636717973098,0.158199799135354,6.7
-1.80482614075832,0.498825621588052,-0.547314746539432,-0.478355678266387,0.824623696583662,7.5
0.598756613700761,-0.980914019460723,0.425604264699137,-0.846414781635372,0.63810435158094,5.9
-0.441610425290089,-0.744013383772383,-0.673382492633143,-0.450684457027774,0.629829973101068,6.1
-0.441610425290089,-0.744013383772383,-0.673382492633143,-0.450684457027774,0.629829973101068,6.1
0.0839416283215052,-1.11032003624277,-0.825501300373729,0.084368937707378,-0.122683768612752,5.9
-0.238468161648754,-0.832779226432476,0.314024526699933,-0.868630163154568,0.250347265351343,6.5
-0.384866994208728,-0.242584773085974,-1.07948553515362,-0.174847808872265,-0.159322963912396,6.6
0.658112897772939,0.457088404747861,-0.15506528054646,-0.283866123154576,0.12978665455085,6.6
-2.58939454682654,-1.14432659734762,-0.137795736340584,-0.133829966113996,-0.433030734441368,7.5
0.761291458332362,0.574797070657896,1.59507993205818,0.176870513866581,-0.647048521930851,6
-0.999801995201944,-0.833721071388612,0.123947089289011,0.135918034507605,-1.20341191557684,7.3
-1.8865473775505,-1.18226783676095,0.17096962923766,0.546492702882367,-0.843591207158454,5.7
1.31102438715982,0.393259181779564,2.75408963660771,-0.280641400302496,-0.41359379314899,4.8
-0.352135099191241,0.605828977776087,-0.370815941303444,0.18773752786881,-1.005891747982,7.2
-1.89346387925292,-1.03142446747382,0.530128037878966,-0.292653338203463,-0.430149704901251,7.1
0.0904984299513518,1.4188230687231,0.227273020132765,-0.136965196578172,-0.394223553733194,6.8
-1.24254418121072,-0.228468823709451,0.208522168713321,1.17397809637974,-0.720002829791133,6.2
-2.51800056792346,0.862546110611855,0.23862846029285,-0.0834479849657873,1.03561912646076,8
-0.192901231679144,0.0547507086660433,0.24642232570518,-0.567855024503836,-1.02318967530423,6
-0.861647147636163,-0.694666294587871,-0.191381292462893,-0.631677151589249,0.688206018762652,6.5
-0.980721905482023,-0.739358728357267,-0.398934862670645,0.025869119944396,-0.600179392862835,6.1
-0.834762350432721,-0.101708726565178,-0.0522992587012306,-0.471230013313991,-0.0239725330561377,6.5
-0.566670219855852,-0.0720829517702057,0.389495394432877,0.209154200184874,-0.0147135213703693,6.9
-0.286771921255897,-0.177817448687769,0.645269315303742,-0.0268897641910645,-0.0984106699473352,6.8
-0.76352639952785,-0.35029937068382,0.166596891170543,-0.158062471963315,-0.145377151549032,7.3
-0.356873599380559,-0.70182971368311,0.0167423883526607,0.34556825370571,-0.801492187171905,4.8
-0.122888586677085,0.565809180380844,0.586750749280627,0.102733962940547,0.222867904444868,6.8
-1.06135386354011,0.652071681464925,-0.186180041645603,-0.000118078079428587,0.154216288817686,7.6
2.69831039946551,-0.743871372617017,1.71608812527467,0.519501871217291,0.405457123037935,5.2
0.941600658475365,-1.61151487442838,-0.233097133536734,-0.256807332106544,0.00930001049295288,5.7
-1.25134227798007,-0.553043989735079,0.948329921885678,0.35819824774704,0.155427899797816,7.3
-1.58396152044319,-0.592039198449832,0.588515182195228,0.633676161147448,0.115969517998364,6.8
-1.25134227798007,-0.553043989735079,0.948329921885678,0.35819824774704,0.155427899797816,7.3
0.561425915694718,1.36938004136552,0.251758858489579,-0.079081072163389,-0.191104032652909,6.6
-1.58498826396468,0.792405700711278,0.453843308091621,0.152706706878954,0.997112683976592,7.6
-0.267598893669663,-1.0787192219331,-0.657606210936185,-0.304972881586594,0.491155846742166,5.9
-1.74736456439943,0.820441242063985,-0.149570145740137,-0.285697985316842,0.431144508844916,7.7
-1.26867138239485,0.589398128329469,-0.0633143259055852,-0.0423725111115859,-0.027283428614126,7.6
0.931550500896968,-1.65284011777883,-0.591970512787016,0.150694420769942,0.0612931410553578,5.3
1.43419388733783,-1.21311322540803,-0.547740097012548,0.518353979249437,-0.0169035423768557,4.9
-0.107449277403272,0.83894952451072,-0.151147204896297,0.085496323281308,0.155981303559131,7.2
-0.513997504126604,0.63834159156656,-0.00737229038019595,0.0294311882312818,0.730774543416211,7.3
0.332014139158744,-1.26594604092953,-0.914382194045537,0.132151511777969,-1.62814379026731,4.8
-0.503127865267276,-0.865749187351973,0.365277039458882,-0.288122363087464,0.000313773576226049,7
0.0852284299804658,-1.12920109396659,0.660359633198688,-1.02313143756745,-0.314363998677688,6
1.28531709923262,0.534724356306303,0.39263042169438,0.0227415320221133,0.53669581384841,6.3
-0.757208580584008,-0.439634412180147,0.726895057049125,0.0768952446561489,0.535912268214591,7
3.05592098773883,-0.11151929829083,0.604315894517517,0.288785901488621,0.0580031444392546,5.5
-2.53882712556522,0.0928028876658301,-0.612583942458796,0.715339631326022,0.437192511773255,7.6
-1.14746062670933,0.0205560791103172,0.50790006250806,0.194624829693959,0.148981457160939,7.4
1.20504774707009,0.236485346336188,-1.21215934184955,0.801165400193927,-0.113644107564116,5.9
-1.90653762507074,1.21296824995445,0.197279509976729,-0.105916438411478,0.513514999001295,7.8
2.34661811077444,-0.0785019823816276,1.38305867236691,0.322505586025402,0.461445457299035,5.4
3.14336196342071,-0.972860814488495,1.93300712203447,1.10303815134207,-0.442540556788561,4.5
0.256993684066024,-1.30574842065409,0.362528916394271,-0.570121954887636,0.61385213548094,6
0.555937463036896,0.0360890955514182,-0.0116998282760456,1.75543410179558,0.781292666702801,5.3
-0.143802373070099,-1.15186641204255,0.816471593883859,1.85767491656144,-0.219409177096668,6
-0.0642455469130975,0.0568481038047789,0.420026741684849,0.0923178714909359,0.495947927566762,6.9
-0.792108859494238,0.678828981644003,-0.147402730599545,-0.053666060849323,0.446026068768965,7.5
0.133298704919845,-0.472658533838489,0.280958805507287,-1.46432473217828,-0.518131804445659,5.5
0.133298704919845,-0.472658533838489,0.280958805507287,-1.46432473217828,-0.518131804445659,5.5
-1.43795446036102,-0.913055170475578,0.310149918532683,0.252400950511265,0.0831149430093961,7.1
-0.267112721848388,0.262783451948451,0.295699970971534,-0.158213895502034,0.0850964193234886,6.5
0.00250341790638223,-0.556814827226143,0.58164687930556,-0.819537839679047,-0.386588978747071,6.2
-1.03886632923685,-0.854213696478122,0.292639293699606,-0.214556910269119,-0.144221266205081,7.3
0.742426153611511,0.267662342026697,-0.345540236974923,0.106458531588278,-0.636917211981705,7
-0.759399498898405,-1.03011657196017,-0.839743225089936,-0.137505921755087,0.141607858565093,6.4
2.67455680494,0.593080801840647,-1.18692785726355,-1.63481330013358,0.38719666687279,5.3
3.31153551137743,0.560971584632795,0.621276757277369,0.132283167901436,0.765040519067116,5.2
2.03858472353637,-0.872554359031997,0.428425714389622,-0.755637177350045,0.702819705277238,5.5
-1.31245375118237,-0.844884592615284,0.19841822760125,0.332111694136462,-0.269203607538918,5.8
-1.96919779285487,-0.758559647250274,0.439631981489366,0.399095441851594,0.370014187500624,8
-0.228624558628403,-0.0994592069122757,-0.284336401610142,-0.324500792602336,-0.382878821347275,6.2
-1.57140646131045,0.267889400434443,-0.857275760726633,0.103577543026657,0.393296807791287,7.2
-2.56167781468293,0.428128830798618,-0.0792460732116558,0.0414326067543989,-0.382072528591034,8.3
1.34335168323052,-1.42215062138487,0.122918545352859,0.107640207504403,-0.00132027415789743,5.6
1.05865233604441,0.583575889819413,-0.978600215783138,-1.24502854207268,0.241424327468007,6.2
3.19045154797644,-2.13643636442173,-1.07197973839228,-0.317082762690019,-0.0353701639344354,3.8
-1.93803917934414,0.0312721612938769,-0.896868182341369,0.343465606925079,-0.0200986182263922,7.8
-0.240246204674897,1.06806219666509,-0.167561576735006,0.50173131744708,-0.107317014529017,6.8
0.439310381329661,-0.37511015696366,1.13338187906824,0.236115541858441,-0.724279182770873,6.5
9.52696291734974,3.80303135876663,0.844175494243522,-0.532222220689349,-0.907088205091326,1.9
2.27628906776091,0.674722440628364,-0.615925260193218,0.00773528482376874,1.12423230677794,6.2
2.46863699139087,-0.82185401737933,-0.964048464615853,1.90409150231828,-0.413638877586908,2.5
1.83003458125894,0.167677970534849,0.0090975961560533,-0.7690642151146,0.679841490282237,5.6
1.60087442230674,0.462644627013756,-1.30596294028025,1.07213668507041,0.504047785245596,5.3
-0.169964727106097,-0.737723468774217,-1.24394671904437,-0.610784639531083,0.131860683310142,6.1
0.154335325563971,-0.762647613282155,0.422033684112507,-0.730660479658661,0.442926389006377,6.4
4.48398715129471,-3.67407656885431,0.569622336501946,-2.0520030507907,-0.0690846628231793,3.3
0.663548565793059,0.235542067226898,-0.155041753845357,-1.44315497198281,-0.291473235355616,5.9
0.50496164415996,0.332179176397756,0.161865650665666,1.1732057103316,-0.253240098800671,6.2
1.34054908949569,0.971087875428687,-0.0498855785626705,-0.816097007023392,-0.293139144382309,5.9
1.09341796671883,0.779303865333675,-0.114084338771251,0.645365040204074,-0.462887075810651,6.2
0.152828118567097,-0.52109853063324,1.10159565740037,1.65546836906682,-0.0787558616571645,5.8
-0.192595261796536,0.343759200327674,0.554571155865674,-0.398268160796773,0.652377239982684,6.5
1.28230008280401,0.255170128942332,-1.46558835984233,-0.17528500059225,-1.61917152519785,5.1
-0.486394601086712,-0.279695358235342,0.34133134761488,-0.0694864979789558,0.284890427458885,6.9
-0.0309445151900367,-0.142975392445096,-0.0463966588812795,-0.12048386073595,-0.158117483156073,7.1
-0.219876833820907,-0.633929853502237,-0.0227845822716963,0.827039768734404,-0.448954214394071,5.7
-0.286350082003852,-0.329533030610394,0.251257446395554,0.376823686561733,0.0954635227795925,6.9
0.832666185618577,-0.520867671659693,-0.257608655073814,-0.127263891818496,0.60270901112747,5.7
0.681944549357979,1.09721264719397,-0.0237098932985579,-0.0883249377871849,-0.264477662447951,6.7
-2.72246442118699,-0.16937267328074,0.269079196169403,0.524118625818269,1.34575395246509,7.7
-0.609198210336034,-0.218893543121598,0.134288276538819,0.0145758024475037,-0.154273480573029,6.5
