@relation pca
@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute imdb_score numeric
@data
0.659140380315004,1.06733069248706,-2.74798002854964,-0.324875901879399,0.658912428396096,0.781267465838347,-1.27460871901949,0.261131994156873,7.9
3.05217745654578,-0.169643248708734,-0.639713797164136,1.24014481355302,1.41327425202982,1.80488734393782,-0.427212130990042,1.07028646437766,7.1
1.33416572772215,1.26690970933527,-2.172855945092,-0.928361019701007,0.681329711037716,0.273470397294217,-1.26774288226198,-0.677854056639373,6.8
15.0907694888272,3.80189847119015,-4.17812828466903,-4.00499854804703,-0.712822305658039,-8.24782231466199,2.60635823100557,-0.272007807850999,8.5
-2.13090809964406,3.06505212772664,4.39794078798484,1.04012108675735,0.430440029255429,-1.67487211765353,0.997523325926017,-4.37112585827131,7.1
-0.0719578970507984,0.515695979965022,-1.23033718236947,-0.643548578855309,0.936279533992347,0.259586495808522,-0.305094099817296,0.186395634070449,6.6
3.63242028045857,-0.493840946102731,-0.0922331386629364,-0.111118471943306,1.3187571533917,-0.19027362918406,-0.71851175928926,1.49972035893257,6.2
-0.173203785967944,0.817118212997708,-0.989959923986728,-0.381739265934945,0.888562066161263,0.139732876192118,-0.448559651148915,-1.17642185268455,7.8
11.4640522822309,1.10726658871632,-0.248158027990771,-5.54426197495184,0.0947709926420399,-4.66311823748563,-2.56326101563852,-0.581636528406941,7.5
5.84335592928777,-0.00674990826166511,0.0605904888707832,-2.09936233017196,0.528271800197131,-0.752380794913735,-0.821225447062424,0.898681465309511,7.5
4.38269644825028,2.82661431658223,-4.30707515020127,-2.27964456241252,0.451845419904186,-1.2895667336626,-3.11380778226875,-1.73085213699138,6.9
2.20227207482128,-0.360524334937045,-0.690609701245802,0.247180246526107,1.03551767167569,0.534439398885512,-0.697742129924354,1.66583160061194,6.1
-0.645607801423161,0.168590425138385,-0.309524096787154,-0.155317197450566,0.800346264434567,0.19429678142923,0.069843495918013,0.086575549178449,6.7
3.07022012953228,-0.164321081605573,-0.134859229520507,0.679965335966305,0.741182020059192,1.9731188766306,-0.185896629506977,0.483293909014491,7.3
3.08924568290389,0.15589313473475,-0.720783856730652,0.462645847858427,0.823384351713841,1.18547117053877,-0.630201968895729,0.0567035265122476,6.5
2.55270436802072,1.81946128539226,-2.48406310929903,-0.892407246561866,0.679710708403864,-0.513787736300057,-1.90279156592671,-1.33263166972902,7.2
0.93745291724717,-0.297146017909243,-0.333353226422019,-0.509884124531784,0.3794330824155,2.29076287759674,0.192875987547102,0.610075338297142,6.6
11.6509269028867,1.38602195068735,-1.37256200717032,-5.24015624843997,-0.0956738967795494,-4.46498771959436,-3.10818670670263,-0.417837275454916,8.1
4.49514517529189,0.0689185290530706,-0.0172601747555,-0.893011961191137,0.51607850470781,1.17188391618883,-0.511613780911572,-0.503258107134421,6.7
0.61181797402505,0.391928118386863,-0.718031286549714,-0.363004357870473,0.828773215153195,-0.044052157459426,-0.428023200914428,-0.873635986759029,6.8
1.18238017867307,1.45028857287487,-2.60116689493807,-0.615004963788618,0.772579676237515,0.305888265324823,-1.46249890945158,-0.168140058154734,7.5
2.86133654975585,0.829291014964342,-1.53998326728281,-0.363425244841747,0.884792232010854,-0.21331135585715,-1.22929923643393,0.118694103810691,7
0.0563616738064366,0.506145920186944,-1.62210411463103,-0.230898407820863,0.773078267629818,0.370187339321583,-0.774980324108325,0.820631050817558,6.7
1.83445745293413,1.61009120844315,-2.83760200999903,-2.8328444472932,-0.582816287370786,1.96890058151771,-1.09824308795606,-0.597402434691344,7.9
1.22618991057259,-0.48119892273265,0.496065081961679,-0.252069107305012,0.704253581076253,0.372124191931853,0.0652533223776638,0.44022432368499,6.1
0.323743501415669,0.509532269234597,-2.34707306583985,0.244769773758546,0.674432276501668,1.64352246789967,-0.9323817654357,1.70223845005369,7.2
4.11154703167423,0.514360372003733,-1.55513616478692,0.476000375433979,0.739757710028481,1.10821427520583,-1.49115616803925,1.13361107713459,7.7
7.7793227617324,1.20264665484071,-0.948613400334499,-2.23598125491251,0.846775375335591,-2.95944075320462,-2.3080062934862,-0.0826613945787336,8.2
2.24828285840288,0.167310414359785,-0.647870475777035,-0.275460253617387,1.01738907241068,-0.636127820509745,-0.734277853236003,0.311933993785014,5.9
2.05114419945057,2.21182483294235,-2.89482639889888,-1.59008845897497,0.218293169350812,-1.6845491604724,-2.08617731522442,-2.20343409768072,7
0.788506132531443,1.82670638502682,-2.58262207157217,-0.727242153078814,0.512742189624333,-0.153805898071039,-1.57006373186458,-0.900902812147039,7.8
3.55839970604686,-0.0990288629775401,0.169074376726714,-0.184025597906467,0.820391893649081,-0.0307571047469746,-0.668699329721866,0.670569095159902,7.3
3.88167093792417,1.39653656716342,-2.76340782134574,-1.90090428853525,-0.120256939844938,0.676330200914944,-1.42574456511252,-0.0374525790087774,7.2
9.05257825110074,0.0887830092075954,0.128645424749205,-0.483270595427971,0.487891946274357,-4.25661826108686,2.71384017261327,0.762314391703513,6.5
0.570605534411088,-0.0546608661691346,0.157263376265045,0.877595200629164,1.13190264791477,0.483762328538405,0.000132753276778106,0.00131680334813031,6.8
0.793087818537144,0.657557003477627,-0.869046561149834,0.106661614358784,0.85074688032358,-0.195241918889509,-0.745793916807132,-1.08945111302925,7.3
-0.396789205240029,-0.0382352501628556,-1.07677105359533,-0.048823529954298,0.924789318285758,0.396924913434255,-0.39829109639443,1.22833926567212,6
0.644282503776618,0.517631925916068,-1.91632028698127,-1.58000132386293,0.431022131315387,0.278425024096647,-0.846317516731998,0.566522362767782,5.7
7.91131396537928,-0.225792000028957,0.854727603889999,-2.82022213619825,0.364426039747977,-1.68907222209822,-1.1022936473529,0.0287847126534893,6.4
2.51032894664508,0.460534672292223,-0.994155589990988,-0.127655391894437,0.865370331937579,-0.26077193704616,-0.948894565795379,0.285352879121349,6.7
2.10119026024884,0.36361835790575,-0.543158234047096,-0.0514816698317356,0.794759154835043,-0.505156936544071,-0.792766411723496,0.149559731036016,6.8
-0.35545153303078,0.160500450151652,-0.397902462678241,-0.0461520736630798,0.992789822962591,-0.3811819522888,-0.115185162285297,0.162654441714984,6.3
0.596052882359536,-0.25947755902657,-0.187485758608979,-0.406329605801602,0.713853905722184,0.629703645183321,0.00399248874133378,0.260280480270803,5.6
1.06283025410925,0.696720135446647,-0.529682751494952,-0.455131655906338,0.267943125286668,1.04324933968828,-0.295308081263545,-1.45419420554056,8.3
1.24294461579887,-0.206072863631726,0.101314779850177,0.803334862148697,1.08689977828716,0.47209249253375,-0.149911626251234,0.392516924405486,6.6
9.60299997498541,0.883653417801916,-0.375452612603479,-3.02864395702138,0.675341009133871,-4.45342607313991,-2.64006956911262,0.0153616878569023,7.2
3.9051332425905,1.70750113056758,-1.82097500098054,-1.06880279014251,0.617304488392502,-1.50831002697487,-1.93109516915599,-1.63198188047666,7
11.764564201431,0.610268641624928,0.459921947410739,-6.05451065303389,-0.629942442423175,-3.47162066246498,-1.97044724658239,-0.146302078673697,8
2.94870859855356,2.60876979758232,-3.5574491315412,0.589373785072253,-0.179946462009278,-1.068839394679,2.72342006196433,-1.01780314206046,7.8
-0.402205889277588,0.271969739290902,-0.646076919587589,-0.462360797810242,0.755183105452143,0.0391117562634743,-0.293920797034864,-0.000819579470485207,6.3
2.94787246478865,1.48482247482339,-1.8532804036459,-1.2795805538838,-0.567319123572366,1.09155680465287,-1.01230773461771,-1.64157808453254,7.3
0.576931520119877,0.158348356803398,-0.312780081202513,-0.260684844994457,0.62898381002221,0.780572777039022,-0.127748010127021,-0.217192579579994,6.6
1.76689520326202,1.04589607213464,-1.78676215049398,-0.353623056258834,0.653045587144865,-0.283551501101369,-1.36206503265331,-1.13026921458217,7
0.390236775662989,0.629811040456564,-1.71102982516902,-1.28599964036313,0.362435653209582,0.435408634938603,-0.75157393546234,0.303080244335987,6.3
1.18049062146582,0.73019303775641,-1.66378649561245,0.456034990708887,-0.132948396240343,-0.37540021535816,4.30876616457968,0.73989309157963,6.2
-0.70864782446694,0.450072198505655,-0.306356293457348,0.297960092216941,0.0493534968126216,-0.533470424030865,-0.487010830572766,-0.365765492448007,6.8
0.090535120514212,0.874513735743263,-0.697755032500859,-0.218619792473715,0.812184492429248,-0.644787858016976,-0.655743459136948,-0.89527057837572,7.2
-0.0182455482626396,0.808931189243316,-1.05271899063818,-1.34326615914622,-0.0480959288569301,1.08610127241946,-0.021986731104192,-0.613007189814769,7.5
-0.209057998555884,1.14378433816278,-0.883116076307474,0.29040271847283,0.676990290498048,0.0251741222060118,-0.48291107735426,-0.860777984127348,8.4
-0.892227211928761,-0.127116408612748,0.256661995982368,-0.414443181818533,0.454702077667089,0.102694969814799,0.361629381104898,-0.0575939329143447,6.2
-0.224621984690683,0.128973637573438,-1.48494676649923,-0.183834539052278,0.838315228296643,0.292359157270023,-0.323601182645536,1.24195242061385,5.8
4.91887228859821,-0.326360812693874,1.21713312989531,-1.27517420236756,1.11867645506908,-2.82705142885927,-0.810241566386422,0.575437807691474,6.8
6.32757437578109,-0.303691916304185,0.471778196058269,-3.11777023229763,0.70642746226499,-3.93415412507178,-1.36941246064755,1.05523048718838,5.4
1.66050312162348,0.154063860059615,-0.0664165786640045,-0.623663880412705,0.565739925780947,-0.0647704874202924,-0.343110422742206,-0.217769911311945,6.6
-0.295446013057058,0.121345740142043,-0.866766811001559,-1.50647311212576,-0.159914628046934,1.95549785417078,0.170320989323371,0.545373712775901,6.9
4.52018611092148,0.218724778158704,-0.122313018697987,-1.6425298471651,-0.264930142092644,1.61796760611845,-0.56047866269142,-0.53644702380782,7.3
7.85071026221035,2.62987774630493,-3.36221877107859,-0.100278648117185,-0.665385960213833,-3.52543687968787,4.77519541097958,0.732129168276017,9
-0.143143895498601,0.972796569749654,-0.926434264834093,-0.146616288701041,0.466503102653084,0.149923534193647,-0.571055134383611,-1.34940811573645,8.3
-0.636171836521103,-0.0369554842091347,0.182732643284856,-0.498287281832909,0.597846400796898,0.188609051037359,0.171077071252682,-0.114546016272353,6.5
3.88262247486608,0.478659188774022,-0.239201748825685,-0.705953035655487,-0.107115673261751,-0.140067784377047,0.602348358416079,0.146497775652025,7.9
4.41600338898929,1.60097493044113,-2.55542007374762,0.991727525968589,-0.18074497235484,-1.89928678670209,4.0013062060691,-0.0179877677020917,7.5
0.269606464557798,-1.10333077743397,0.656756553187213,-0.487558529743031,0.759816421589956,-0.0563470449757607,0.396491322453588,0.535510705930245,4.8
-0.087594596144195,-0.639100288978316,0.325366064412765,-0.595951187336178,0.557021002224579,0.0204146367117381,0.300962326308878,0.74864800745726,5.2
1.35279976552943,0.869468899074914,-0.948620614832194,-3.11131070563139,-0.821632864378854,1.57804754540099,-0.0233023823400029,-1.50960191433868,6.9
7.5569107027682,-1.92671127157295,3.18798170136248,1.73681773273914,1.54519499638902,-0.212635402582996,-0.0897917906376755,0.556170688297811,5.4
1.23842339104763,1.56638752459732,-1.56957838159686,-0.572966365743395,0.382749839431294,-0.0568434344840771,-1.13066767887422,-1.5275807938262,7.9
-0.438526755284234,-0.0902029017666004,-1.7675350718546,0.035948300226863,0.677057718275628,0.845767702462592,-0.564655874169475,1.43738855825905,6.1
